id,time,IaA,IbA,IcA
1256,12560,0,0,0
1257,12570,0,0,0
1258,12580,0,0,0
1259,12590,0,0,0
1260,12600,0,0,0
1261,12610,0,0,0
1262,12620,0,0,0
1263,12630,0,0,0
1264,12640,0,0,0
1265,12650,0,0,0
1266,12660,0,0,0
1267,12670,0,0,0
1268,12680,0,0,0
1269,12690,0,0,0
1270,12700,0,0,0
1271,12710,0,0,0
1272,12720,0,0,0
1273,12730,0,0,0
1274,12740,0,0,0
1275,12750,0,0,0
1276,12760,0,0,0
1277,12770,0,0,0
1278,12780,0,0,0
1279,12790,0,0,0
1280,12800,0,0,0
1281,12810,0,0,0
1282,12820,0,0,0
1283,12830,0,0,0
1284,12840,0,0,0
1285,12850,0,0,0
1286,12860,0,0,0
1287,12870,0,0,0
1288,12880,0,0,0
1289,12890,0,0,0
1290,12900,0,0,0
1291,12910,0,0,0
1292,12920,0,0,0
1293,12930,0,0,0
1294,12940,0,0,0
1295,12950,0,0,0
1296,12960,0,0,0
1297,12970,0,0,0
1298,12980,0,0,0
1299,12990,0,0,0
1300,13000,0,0,0
1301,13010,0,0,0
1302,13020,0,0,0
1303,13030,0,0,0
1304,13040,0,0,0
1305,13050,0,0,0
1306,13060,0,0,0
1307,13070,0,0,0
1308,13080,0,0,0
1309,13090,0,0,0
1310,13100,0,0,0
1311,13110,0,0,0
1312,13120,0,0,0
1313,13130,0,0,0
1314,13140,0,0,0
1315,13150,0,0,0
1316,13160,0,0,0
1317,13170,0,0,0
1318,13180,0,0,0
1319,13190,0,0,0
1320,13200,0,0,0
1321,13210,0,0,0
1322,13220,0,0,0
1323,13230,0,0,0
1324,13240,0,0,0
1325,13250,0,0,0
1326,13260,0,0,0
1327,13270,0,0,0
1328,13280,0,0,0
1329,13290,0,0,0
1330,13300,0,0,0
1331,13310,0,0,0
1332,13320,0,0,0
1333,13330,0,0,0
1334,13340,0,0,0
1335,13350,0,0,0
1336,13360,0,0,0
1337,13370,0,0,0
1338,13380,0,0,0
1339,13390,0,0,0
1340,13400,0,0,0
1341,13410,0,0,0
1342,13420,0,0,0
1343,13430,0,0,0
1344,13440,0,0,0
1345,13450,0,0,0
1346,13460,0,0,0
1347,13470,0,0,0
1348,13480,0,0,0
1349,13490,0,0,0
1350,13500,0,0,0
1351,13510,0,0,0
1352,13520,0,0,0
1353,13530,0,0,0
1354,13540,0,0,0
1355,13550,0,0,0
1356,13560,0,0,0
1357,13570,0,0,0
1358,13580,0,0,0
1359,13590,0,0,0
1360,13600,0,0,0
1361,13610,0,0,0
1362,13620,0,0,0
1363,13630,0,0,0
1364,13640,0,0,0
1365,13650,0,0,0
1366,13660,0,0,0
1367,13670,0,0,0
1368,13680,0,0,0
1369,13690,0,0,0
1370,13700,0,0,0
1371,13710,0,0,0
1372,13720,0,0,0
1373,13730,0,0,0
1374,13740,0,0,0
1375,13750,0,0,0
1376,13760,0,0,0
1377,13770,0,0,0
1378,13780,0,0,0
1379,13790,0,0,0
1380,13800,0,0,0
1381,13810,0,0,0
1382,13820,0,0,0
1383,13830,0,0,0
1384,13840,0,0,0
1385,13850,0,0,0
1386,13860,0,0,0
1387,13870,0,0,0
1388,13880,0,0,0
1389,13890,0,0,0
1390,13900,0,0,0
1391,13910,0,0,0
1392,13920,0,0,0
1393,13930,0,0,0
1394,13940,0,0,0
1395,13950,0,0,0
1396,13960,0,0,0
1397,13970,0,0,0
1398,13980,0,0,0
1399,13990,0,0,0
1400,14000,0,0,0
1401,14010,0,0,0
1402,14020,0,0,0
1403,14030,0,0,0
1404,14040,0,0,0
1405,14050,0,0,0
1406,14060,0,0,0
1407,14070,0,0,0
1408,14080,0,0,0
1409,14090,0,0,0
1410,14100,0,0,0
1411,14110,0,0,0
1412,14120,0,0,0
1413,14130,0,0,0
1414,14140,0,0,0
1415,14150,0,0,0
1416,14160,0,0,0
1417,14170,0,0,0
1418,14180,0,0,0
1419,14190,0,0,0
1420,14200,0,0,0
1421,14210,0,0,0
1422,14220,0,0,0
1423,14230,0,0,0
1424,14240,0,0,0
1425,14250,0,0,0
1426,14260,0,0,0
1427,14270,0,0,0
1428,14280,0,0,0
1429,14290,0,0,0
1430,14300,0,0,0
1431,14310,0,0,0
1432,14320,0,0,0
1433,14330,0,0,0
1434,14340,0,0,0
1435,14350,0,0,0
1436,14360,0,0,0
1437,14370,0,0,0
1438,14380,0,0,0
1439,14390,0,0,0
1440,14400,0,0,0
1441,14410,0,0,0
1442,14420,0,0,0
1443,14430,0,0,0
1444,14440,0,0,0
1445,14450,0,0,0
1446,14460,0,0,0
1447,14470,0,0,0
1448,14480,0,0,0
1449,14490,0,0,0
1450,14500,0,0,0
1451,14510,0,0,0
1452,14520,0,0,0
1453,14530,0,0,0
1454,14540,0,0,0
1455,14550,0,0,0
1456,14560,0,0,0
1457,14570,0,0,0
1458,14580,0,0,0
1459,14590,0,0,0
1460,14600,0,0,0
1461,14610,0,0,0
1462,14620,0,0,0
1463,14630,0,0,0
1464,14640,0,0,0
1465,14650,0,0,0
1466,14660,0,0,0
1467,14670,0,0,0
1468,14680,0,0,0
1469,14690,0,0,0
1470,14700,0,0,0
1471,14710,0,0,0
1472,14720,0,0,0
1473,14730,0,0,0
1474,14740,0,0,0
1475,14750,0,0,0
1476,14760,0,0,0
1477,14770,0,0,0
1478,14780,0,0,0
1479,14790,0,0,0
1480,14800,0,0,0
1481,14810,0,0,0
1482,14820,0,0,0
1483,14830,0,0,0
1484,14840,0,0,0
1485,14850,0,0,0
1486,14860,0,0,0
1487,14870,0,0,0
1488,14880,0,0,0
1489,14890,0,0,0
1490,14900,0,0,0
1491,14910,0,0,0
1492,14920,0,0,0
1493,14930,0,0,0
1494,14940,0,0,0
1495,14950,0,0,0
1496,14960,0,0,0
1497,14970,0,0,0
1498,14980,0,0,0
1499,14990,0,0,0
1500,15000,0,0,0
1501,15010,0,0,0
1502,15020,0,0,0
1503,15030,0,0,0
1504,15040,0,0,0
1505,15050,0,0,0
1506,15060,0,0,0
1507,15070,0,0,0
1508,15080,0,0,0
1509,15090,0,0,0
1510,15100,0,0,0
1511,15110,0,0,0
1512,15120,0,0,0
1513,15130,0,0,0
1514,15140,0,0,0
1515,15150,0,0,0
1516,15160,0,0,0
1517,15170,0,0,0
1518,15180,0,0,0
1519,15190,0,0,0
1520,15200,0,0,0
1521,15210,0,0,0
1522,15220,0,0,0
1523,15230,0,0,0
1524,15240,0,0,0
1525,15250,0,0,0
1526,15260,0,0,0
1527,15270,0,0,0
1528,15280,0,0,0
1529,15290,0,0,0
1530,15300,0,0,0
1531,15310,0,0,0
1532,15320,0,0,0
1533,15330,0,0,0
1534,15340,0,0,0
1535,15350,0,0,0
1536,15360,0,0,0
1537,15370,0,0,0
1538,15380,0,0,0
1539,15390,0,0,0
1540,15400,0,0,0
1541,15410,0,0,0
1542,15420,0,0,0
1543,15430,0,0,0
1544,15440,0,0,0
1545,15450,0,0,0
1546,15460,0,0,0
1547,15470,0,0,0
1548,15480,0,0,0
1549,15490,0,0,0
1550,15500,0,0,0
1551,15510,0,0,0
1552,15520,0,0,0
1553,15530,0,0,0
1554,15540,0,0,0
1555,15550,0,0,0
1556,15560,0,0,0
1557,15570,0,0,0
1558,15580,0,0,0
1559,15590,0,0,0
1560,15600,0,0,0
1561,15610,0,0,0
1562,15620,0,0,0
1563,15630,0,0,0
1564,15640,0,0,0
1565,15650,0,0,0
1566,15660,0,0,0
1567,15670,0,0,0
1568,15680,0,0,0
1569,15690,0,0,0
1570,15700,0,0,0
1571,15710,0,0,0
1572,15720,0,0,0
1573,15730,0,0,0
1574,15740,0,0,0
1575,15750,0,0,0
1576,15760,0,0,0
1577,15770,0,0,0
1578,15780,0,0,0
1579,15790,0,0,0
1580,15800,0,0,0
1581,15810,0,0,0
1582,15820,0,0,0
1583,15830,0,0,0
1584,15840,0,0,0
1585,15850,0,0,0
1586,15860,0,0,0
1587,15870,0,0,0
1588,15880,0,0,0
1589,15890,0,0,0
1590,15900,0,0,0
1591,15910,0,0,0
1592,15920,0,0,0
1593,15930,0,0,0
1594,15940,0,0,0
1595,15950,0,0,0
1596,15960,0,0,0
1597,15970,0,0,0
1598,15980,0,0,0
1599,15990,0,0,0
1600,16000,0,0,0
1601,16010,0,0,0
1602,16020,0,0,0
1603,16030,0,0,0
1604,16040,0,0,0
1605,16050,0,0,0
1606,16060,0,0,0
1607,16070,0,0,0
1608,16080,0,0,0
1609,16090,0,0,0
1610,16100,0,0,0
1611,16110,0,0,0
1612,16120,0,0,0
1613,16130,0,0,0
1614,16140,0,0,0
1615,16150,0,0,0
1616,16160,0,0,0
1617,16170,0,0,0
1618,16180,0,0,0
1619,16190,0,0,0
1620,16200,0,0,0
1621,16210,0,0,0
1622,16220,0,0,0
1623,16230,0,0,0
1624,16240,0,0,0
1625,16250,0,0,0
1626,16260,0,0,0
1627,16270,0,0,0
1628,16280,0,0,0
1629,16290,0,0,0
1630,16300,0,0,0
1631,16310,0,0,0
1632,16320,0,0,0
1633,16330,0,0,0
1634,16340,0,0,0
1635,16350,0,0,0
1636,16360,0,0,0
1637,16370,0,0,0
1638,16380,0,0,0
1639,16390,0,0,0
1640,16400,0,0,0
1641,16410,0,0,0
1642,16420,0,0,0
1643,16430,0,0,0
1644,16440,0,0,0
1645,16450,0,0,0
1646,16460,0,0,0
1647,16470,0,0,0
1648,16480,0,0,0
1649,16490,0,0,0
1650,16500,0,0,0
1651,16510,0,0,0
1652,16520,0,0,0
1653,16530,0,0,0
1654,16540,0,0,0
1655,16550,0,0,0
1656,16560,0,0,0
1657,16570,0,0,0
1658,16580,0,0,0
1659,16590,0,0,0
1660,16600,0,0,0
1661,16610,0,0,0
1662,16620,0,0,0
1663,16630,0,0,0
1664,16640,0,0,0
1665,16650,0,0,0
1666,16660,0,0,0
1667,16670,0,0,0
1668,16680,0,0,0
1669,16690,0,0,0
1670,16700,0,0,0
1671,16710,0,0,0
1672,16720,0,0,0
1673,16730,0,0,0
1674,16740,0,0,0
1675,16750,0,0,0
1676,16760,0,0,0
1677,16770,0,0,0
1678,16780,0,0,0
1679,16790,0,0,0
1680,16800,0,0,0
1681,16810,0,0,0
1682,16820,0,0,0
1683,16830,0,0,0
1684,16840,0,0,0
1685,16850,0,0,0
1686,16860,0,0,0
1687,16870,0,0,0
1688,16880,0,0,0
1689,16890,0,0,0
1690,16900,0,0,0
1691,16910,0,0,0
1692,16920,0,0,0
1693,16930,0,0,0
1694,16940,0,0,0
1695,16950,0,0,0
1696,16960,0,0,0
1697,16970,0,0,0
1698,16980,0,0,0
1699,16990,0,0,0
1700,17000,0,0,0
1701,17010,0,0,0
1702,17020,0,0,0
1703,17030,0,0,0
1704,17040,0,0,0
1705,17050,0,0,0
1706,17060,0,0,0
1707,17070,0,0,0
1708,17080,0,0,0
1709,17090,0,0,0
1710,17100,0,0,0
1711,17110,0,0,0
1712,17120,0,0,0
1713,17130,0,0,0
1714,17140,0,0,0
1715,17150,0,0,0
1716,17160,0,0,0
1717,17170,0,0,0
1718,17180,0,0,0
1719,17190,0,0,0
1720,17200,0,0,0
1721,17210,0,0,0
1722,17220,0,0,0
1723,17230,0,0,0
1724,17240,0,0,0
1725,17250,0,0,0
1726,17260,0,0,0
1727,17270,0,0,0
1728,17280,0,0,0
1729,17290,0,0,0
1730,17300,0,0,0
1731,17310,0,0,0
1732,17320,0,0,0
1733,17330,0,0,0
1734,17340,0,0,0
1735,17350,0,0,0
1736,17360,0,0,0
1737,17370,0,0,0
1738,17380,0,0,0
1739,17390,0,0,0
1740,17400,0,0,0
1741,17410,0,0,0
1742,17420,0,0,0
1743,17430,0,0,0
1744,17440,0,0,0
1745,17450,0,0,0
1746,17460,0,0,0
1747,17470,0,0,0
1748,17480,0,0,0
1749,17490,0,0,0
1750,17500,0,0,0
1751,17510,0,0,0
1752,17520,0,0,0
1753,17530,0,0,0
1754,17540,0,0,0
1755,17550,0,0,0
1756,17560,0,0,0
1757,17570,0,0,0
1758,17580,0,0,0
1759,17590,0,0,0
1760,17600,0,0,0
1761,17610,0,0,0
1762,17620,0,0,0
1763,17630,0,0,0
1764,17640,0,0,0
1765,17650,0,0,0
1766,17660,0,0,0
1767,17670,0,0,0
1768,17680,0,0,0
1769,17690,0,0,0
1770,17700,0,0,0
1771,17710,0,0,0
1772,17720,0,0,0
1773,17730,0,0,0
1774,17740,0,0,0
1775,17750,0,0,0
1776,17760,0,0,0
1777,17770,0,0,0
1778,17780,0,0,0
1779,17790,0,0,0
1780,17800,0,0,0
1781,17810,0,0,0
1782,17820,0,0,0
1783,17830,0,0,0
1784,17840,0,0,0
1785,17850,0,0,0
1786,17860,0,0,0
1787,17870,0,0,0
1788,17880,0,0,0
1789,17890,0,0,0
1790,17900,0,0,0
1791,17910,0,0,0
1792,17920,0,0,0
1793,17930,0,0,0
1794,17940,0,0,0
1795,17950,0,0,0
1796,17960,0,0,0
1797,17970,0,0,0
1798,17980,0,0,0
1799,17990,0,0,0
1800,18000,0,0,0
1801,18010,0,0,0
1802,18020,0,0,0
1803,18030,0,0,0
1804,18040,0,0,0
1805,18050,0,0,0
1806,18060,0,0,0
1807,18070,0,0,0
1808,18080,0,0,0
1809,18090,0,0,0
1810,18100,0,0,0
1811,18110,0,0,0
1812,18120,0,0,0
1813,18130,0,0,0
1814,18140,0,0,0
1815,18150,0,0,0
1816,18160,0,0,0
1817,18170,0,0,0
1818,18180,0,0,0
1819,18190,0,0,0
1820,18200,0,0,0
1821,18210,0,0,0
1822,18220,0,0,0
1823,18230,0,0,0
1824,18240,0,0,0
1825,18250,0,0,0
1826,18260,0,0,0
1827,18270,0,0,0
1828,18280,0,0,0
1829,18290,0,0,0
1830,18300,0,0,0
1831,18310,0,0,0
1832,18320,0,0,0
1833,18330,0,0,0
1834,18340,0,0,0
1835,18350,0,0,0
1836,18360,0,0,0
1837,18370,0,0,0
1838,18380,0,0,0
1839,18390,0,0,0
1840,18400,0,0,0
1841,18410,0,0,0
1842,18420,0,0,0
1843,18430,0,0,0
1844,18440,0,0,0
1845,18450,0,0,0
1846,18460,0,0,0
1847,18470,0,0,0
1848,18480,0,0,0
1849,18490,0,0,0
1850,18500,0,0,0
1851,18510,0,0,0
1852,18520,0,0,0
1853,18530,0,0,0
1854,18540,0,0,0
1855,18550,0,0,0
1856,18560,0,0,0
1857,18570,0,0,0
1858,18580,0,0,0
1859,18590,0,0,0
1860,18600,0,0,0
1861,18610,0,0,0
1862,18620,0,0,0
1863,18630,0,0,0
1864,18640,0,0,0
1865,18650,0,0,0
1866,18660,0,0,0
1867,18670,0,0,0
1868,18680,0,0,0
1869,18690,0,0,0
1870,18700,0,0,0
1871,18710,0,0,0
1872,18720,0,0,0
1873,18730,0,0,0
1874,18740,0,0,0
1875,18750,0,0,0
1876,18760,0,0,0
1877,18770,0,0,0
1878,18780,0,0,0
1879,18790,0,0,0
1880,18800,0,0,0
1881,18810,0,0,0
1882,18820,0,0,0
1883,18830,0,0,0
1884,18840,0,0,0
1885,18850,0,0,0
1886,18860,0,0,0
1887,18870,0,0,0
1888,18880,0,0,0
1889,18890,0,0,0
1890,18900,0,0,0
1891,18910,0,0,0
1892,18920,0,0,0
1893,18930,0,0,0
1894,18940,0,0,0
1895,18950,0,0,0
1896,18960,0,0,0
1897,18970,0,0,0
1898,18980,0,0,0
1899,18990,0,0,0
1900,19000,0,0,0
1901,19010,0,0,0
1902,19020,0,0,0
1903,19030,0,0,0
1904,19040,0,0,0
1905,19050,0,0,0
1906,19060,0,0,0
1907,19070,0,0,0
1908,19080,0,0,0
1909,19090,0,0,0
1910,19100,0,0,0
1911,19110,0,0,0
1912,19120,0,0,0
1913,19130,0,0,0
1914,19140,0,0,0
1915,19150,0,0,0
1916,19160,0,0,0
1917,19170,0,0,0
1918,19180,0,0,0
1919,19190,0,0,0
1920,19200,0,0,0
1921,19210,0,0,0
1922,19220,0,0,0
1923,19230,0,0,0
1924,19240,0,0,0
1925,19250,0,0,0
1926,19260,0,0,0
1927,19270,0,0,0
1928,19280,0,0,0
1929,19290,0,0,0
1930,19300,0,0,0
1931,19310,0,0,0
1932,19320,0,0,0
1933,19330,0,0,0
1934,19340,0,0,0
1935,19350,0,0,0
1936,19360,0,0,0
1937,19370,0,0,0
1938,19380,0,0,0
1939,19390,0,0,0
1940,19400,0,0,0
1941,19410,0,0,0
1942,19420,0,0,0
1943,19430,0,0,0
1944,19440,0,0,0
1945,19450,0,0,0
1946,19460,0,0,0
1947,19470,0,0,0
1948,19480,0,0,0
1949,19490,0,0,0
1950,19500,0,0,0
1951,19510,0,0,0
1952,19520,0,0,0
1953,19530,0,0,0
1954,19540,0,0,0
1955,19550,0,0,0
1956,19560,0,0,0
1957,19570,0,0,0
1958,19580,0,0,0
1959,19590,0,0,0
1960,19600,0,0,0
1961,19610,0,0,0
1962,19620,0,0,0
1963,19630,0,0,0
1964,19640,0,0,0
1965,19650,0,0,0
1966,19660,0,0,0
1967,19670,0,0,0
1968,19680,0,0,0
1969,19690,0,0,0
1970,19700,0,0,0
1971,19710,0,0,0
1972,19720,0,0,0
1973,19730,0,0,0
1974,19740,0,0,0
1975,19750,0,0,0
1976,19760,0,0,0
1977,19770,0,0,0
1978,19780,0,0,0
1979,19790,0,0,0
1980,19800,0,0,0
1981,19810,0,0,0
1982,19820,0,0,0
1983,19830,0,0,0
1984,19840,0,0,0
1985,19850,0,0,0
1986,19860,0,0,0
1987,19870,0,0,0
1988,19880,0,0,0
1989,19890,0,0,0
1990,19900,0,0,0
1991,19910,0,0,0
1992,19920,0,0,0
1993,19930,0,0,0
1994,19940,0,0,0
1995,19950,0,0,0
1996,19960,0,0,0
1997,19970,0,0,0
1998,19980,0,0,0
1999,19990,0,0,0
2000,20000,0,0,0
2001,20010,8.261849e+01,8.261061e+01,8.262000e+01
2002,20020,8.261849e+01,8.261061e+01,8.262000e+01
2003,20030,8.261849e+01,8.261061e+01,8.262000e+01
2004,20040,8.261849e+01,8.261061e+01,8.262000e+01
2005,20050,8.261849e+01,8.261061e+01,8.262000e+01
2006,20060,8.261827e+01,8.261032e+01,8.261896e+01
2007,20070,8.261827e+01,8.261032e+01,8.261896e+01
2008,20080,8.261827e+01,8.261032e+01,8.261896e+01
2009,20090,8.261827e+01,8.261032e+01,8.261896e+01
2010,20100,8.261827e+01,8.261032e+01,8.261896e+01
2011,20110,8.261809e+01,8.261006e+01,8.261806e+01
2012,20120,8.261809e+01,8.261006e+01,8.261806e+01
2013,20130,8.261809e+01,8.261006e+01,8.261806e+01
2014,20140,8.261809e+01,8.261006e+01,8.261806e+01
2015,20150,8.261809e+01,8.261006e+01,8.261806e+01
2016,20160,8.261794e+01,8.260983e+01,8.261730e+01
2017,20170,8.261794e+01,8.260983e+01,8.261730e+01
2018,20180,8.261794e+01,8.260983e+01,8.261730e+01
2019,20190,8.261794e+01,8.260983e+01,8.261730e+01
2020,20200,8.261794e+01,8.260983e+01,8.261730e+01
2021,20210,8.261782e+01,8.260962e+01,8.261664e+01
2022,20220,8.261782e+01,8.260962e+01,8.261664e+01
2023,20230,8.261782e+01,8.260962e+01,8.261664e+01
2024,20240,8.261782e+01,8.260962e+01,8.261664e+01
2025,20250,8.261782e+01,8.260962e+01,8.261664e+01
2026,20260,8.261773e+01,8.260943e+01,8.261608e+01
2027,20270,8.261773e+01,8.260943e+01,8.261608e+01
2028,20280,8.261773e+01,8.260943e+01,8.261608e+01
2029,20290,8.261773e+01,8.260943e+01,8.261608e+01
2030,20300,8.261773e+01,8.260943e+01,8.261608e+01
2031,20310,8.261765e+01,8.260926e+01,8.261559e+01
2032,20320,8.261765e+01,8.260926e+01,8.261559e+01
2033,20330,8.261765e+01,8.260926e+01,8.261559e+01
2034,20340,8.261765e+01,8.260926e+01,8.261559e+01
2035,20350,8.261765e+01,8.260926e+01,8.261559e+01
2036,20360,8.261759e+01,8.260910e+01,8.261517e+01
2037,20370,8.261759e+01,8.260910e+01,8.261517e+01
2038,20380,8.261759e+01,8.260910e+01,8.261517e+01
2039,20390,8.261759e+01,8.260910e+01,8.261517e+01
2040,20400,8.261759e+01,8.260910e+01,8.261517e+01
2041,20410,8.261755e+01,8.260896e+01,8.261481e+01
2042,20420,8.261755e+01,8.260896e+01,8.261481e+01
2043,20430,8.261755e+01,8.260896e+01,8.261481e+01
2044,20440,8.261755e+01,8.260896e+01,8.261481e+01
2045,20450,8.261755e+01,8.260896e+01,8.261481e+01
2046,20460,8.261753e+01,8.260897e+01,8.261479e+01
2047,20470,8.261753e+01,8.260897e+01,8.261479e+01
2048,20480,8.261753e+01,8.260897e+01,8.261479e+01
2049,20490,8.261753e+01,8.260897e+01,8.261479e+01
2050,20500,8.261753e+01,8.260897e+01,8.261479e+01
2051,20510,8.261755e+01,8.260919e+01,8.261521e+01
2052,20520,8.261755e+01,8.260919e+01,8.261521e+01
2053,20530,8.261755e+01,8.260919e+01,8.261521e+01
2054,20540,8.261755e+01,8.260919e+01,8.261521e+01
2055,20550,8.261755e+01,8.260919e+01,8.261521e+01
2056,20560,8.261759e+01,8.260951e+01,8.261585e+01
2057,20570,8.261759e+01,8.260951e+01,8.261585e+01
2058,20580,8.261759e+01,8.260951e+01,8.261585e+01
2059,20590,8.261759e+01,8.260951e+01,8.261585e+01
2060,20600,8.261759e+01,8.260951e+01,8.261585e+01
2061,20610,8.261764e+01,8.260988e+01,8.261658e+01
2062,20620,8.261764e+01,8.260988e+01,8.261658e+01
2063,20630,8.261764e+01,8.260988e+01,8.261658e+01
2064,20640,8.261764e+01,8.260988e+01,8.261658e+01
2065,20650,8.261764e+01,8.260988e+01,8.261658e+01
2066,20660,8.261768e+01,8.261025e+01,8.261730e+01
2067,20670,8.261768e+01,8.261025e+01,8.261730e+01
2068,20680,8.261768e+01,8.261025e+01,8.261730e+01
2069,20690,8.261768e+01,8.261025e+01,8.261730e+01
2070,20700,8.261768e+01,8.261025e+01,8.261730e+01
2071,20710,8.261773e+01,8.261061e+01,8.261798e+01
2072,20720,8.261773e+01,8.261061e+01,8.261798e+01
2073,20730,8.261773e+01,8.261061e+01,8.261798e+01
2074,20740,8.261773e+01,8.261061e+01,8.261798e+01
2075,20750,8.261773e+01,8.261061e+01,8.261798e+01
2076,20760,8.261777e+01,8.261092e+01,8.261856e+01
2077,20770,8.261777e+01,8.261092e+01,8.261856e+01
2078,20780,8.261777e+01,8.261092e+01,8.261856e+01
2079,20790,8.261777e+01,8.261092e+01,8.261856e+01
2080,20800,8.261777e+01,8.261092e+01,8.261856e+01
2081,20810,8.261780e+01,8.261119e+01,8.261907e+01
2082,20820,8.261780e+01,8.261119e+01,8.261907e+01
2083,20830,8.261780e+01,8.261119e+01,8.261907e+01
2084,20840,8.261780e+01,8.261119e+01,8.261907e+01
2085,20850,8.261780e+01,8.261119e+01,8.261907e+01
2086,20860,8.261783e+01,8.261146e+01,8.261957e+01
2087,20870,8.261783e+01,8.261146e+01,8.261957e+01
2088,20880,8.261783e+01,8.261146e+01,8.261957e+01
2089,20890,8.261783e+01,8.261146e+01,8.261957e+01
2090,20900,8.261783e+01,8.261146e+01,8.261957e+01
2091,20910,8.261787e+01,8.261175e+01,8.262009e+01
2092,20920,8.261787e+01,8.261175e+01,8.262009e+01
2093,20930,8.261787e+01,8.261175e+01,8.262009e+01
2094,20940,8.261787e+01,8.261175e+01,8.262009e+01
2095,20950,8.261787e+01,8.261175e+01,8.262009e+01
2096,20960,8.261789e+01,8.261204e+01,8.262061e+01
2097,20970,8.261789e+01,8.261204e+01,8.262061e+01
2098,20980,8.261789e+01,8.261204e+01,8.262061e+01
2099,20990,8.261789e+01,8.261204e+01,8.262061e+01
2100,21000,8.261789e+01,8.261204e+01,8.262061e+01
2101,21010,8.261791e+01,8.261233e+01,8.262107e+01
2102,21020,8.261791e+01,8.261233e+01,8.262107e+01
2103,21030,8.261791e+01,8.261233e+01,8.262107e+01
2104,21040,8.261791e+01,8.261233e+01,8.262107e+01
2105,21050,8.261791e+01,8.261233e+01,8.262107e+01
2106,21060,8.261793e+01,8.261259e+01,8.262147e+01
2107,21070,8.261793e+01,8.261259e+01,8.262147e+01
2108,21080,8.261793e+01,8.261259e+01,8.262147e+01
2109,21090,8.261793e+01,8.261259e+01,8.262147e+01
2110,21100,8.261793e+01,8.261259e+01,8.262147e+01
2111,21110,8.261793e+01,8.261282e+01,8.262179e+01
2112,21120,8.261793e+01,8.261282e+01,8.262179e+01
2113,21130,8.261793e+01,8.261282e+01,8.262179e+01
2114,21140,8.261793e+01,8.261282e+01,8.262179e+01
2115,21150,8.261793e+01,8.261282e+01,8.262179e+01
2116,21160,8.261793e+01,8.261300e+01,8.262202e+01
2117,21170,8.261793e+01,8.261300e+01,8.262202e+01
2118,21180,8.261793e+01,8.261300e+01,8.262202e+01
2119,21190,8.261793e+01,8.261300e+01,8.262202e+01
2120,21200,8.261793e+01,8.261300e+01,8.262202e+01
2121,21210,8.261792e+01,8.261314e+01,8.262216e+01
2122,21220,8.261792e+01,8.261314e+01,8.262216e+01
2123,21230,8.261792e+01,8.261314e+01,8.262216e+01
2124,21240,8.261792e+01,8.261314e+01,8.262216e+01
2125,21250,8.261792e+01,8.261314e+01,8.262216e+01
2126,21260,8.261791e+01,8.261325e+01,8.262226e+01
2127,21270,8.261791e+01,8.261325e+01,8.262226e+01
2128,21280,8.261791e+01,8.261325e+01,8.262226e+01
2129,21290,8.261791e+01,8.261325e+01,8.262226e+01
2130,21300,8.261791e+01,8.261325e+01,8.262226e+01
2131,21310,8.261790e+01,8.261333e+01,8.262231e+01
2132,21320,8.261790e+01,8.261333e+01,8.262231e+01
2133,21330,8.261790e+01,8.261333e+01,8.262231e+01
2134,21340,8.261790e+01,8.261333e+01,8.262231e+01
2135,21350,8.261790e+01,8.261333e+01,8.262231e+01
2136,21360,8.261789e+01,8.261335e+01,8.262226e+01
2137,21370,8.261789e+01,8.261335e+01,8.262226e+01
2138,21380,8.261789e+01,8.261335e+01,8.262226e+01
2139,21390,8.261789e+01,8.261335e+01,8.262226e+01
2140,21400,8.261789e+01,8.261335e+01,8.262226e+01
2141,21410,8.261788e+01,8.261332e+01,8.262214e+01
2142,21420,8.261788e+01,8.261332e+01,8.262214e+01
2143,21430,8.261788e+01,8.261332e+01,8.262214e+01
2144,21440,8.261788e+01,8.261332e+01,8.262214e+01
2145,21450,8.261788e+01,8.261332e+01,8.262214e+01
2146,21460,8.261787e+01,8.261325e+01,8.262198e+01
2147,21470,8.261787e+01,8.261325e+01,8.262198e+01
2148,21480,8.261787e+01,8.261325e+01,8.262198e+01
2149,21490,8.261787e+01,8.261325e+01,8.262198e+01
2150,21500,8.261787e+01,8.261325e+01,8.262198e+01
2151,21510,8.261785e+01,8.261318e+01,8.262180e+01
2152,21520,8.261785e+01,8.261318e+01,8.262180e+01
2153,21530,8.261785e+01,8.261318e+01,8.262180e+01
2154,21540,8.261785e+01,8.261318e+01,8.262180e+01
2155,21550,8.261785e+01,8.261318e+01,8.262180e+01
2156,21560,8.261784e+01,8.261313e+01,8.262166e+01
2157,21570,8.261784e+01,8.261313e+01,8.262166e+01
2158,21580,8.261784e+01,8.261313e+01,8.262166e+01
2159,21590,8.261784e+01,8.261313e+01,8.262166e+01
2160,21600,8.261784e+01,8.261313e+01,8.262166e+01
2161,21610,8.261784e+01,8.261311e+01,8.262155e+01
2162,21620,8.261784e+01,8.261311e+01,8.262155e+01
2163,21630,8.261784e+01,8.261311e+01,8.262155e+01
2164,21640,8.261784e+01,8.261311e+01,8.262155e+01
2165,21650,8.261784e+01,8.261311e+01,8.262155e+01
2166,21660,8.261783e+01,8.261313e+01,8.262150e+01
2167,21670,8.261783e+01,8.261313e+01,8.262150e+01
2168,21680,8.261783e+01,8.261313e+01,8.262150e+01
